rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,4200000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",881
357,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | SETSTRPOS_REG_REG(r5,r6)","c1=label@1037;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28856;r5=R20;r6=R31","_typedformat",1018
358,1,1,1,7,candidate,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","c1=label@140;r1=R14;r2=R11;r3=R17;c2=int:0;c3=int:2;c4=label@58","benchmark_rexxcps_levelb_opt",32
359,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r5,r4,r6)","c1=label@250;r1=R32;r2=R22;r3=R16;c2=int:1;r4=R7;r5=R23;r6=R24","floattrunc",233
360,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | ISUB_REG_REG_REG(r1,r6,r7)","c1=label@221;r1=R32;r2=R7;r3=R21;r4=R5;r5=R17;r6=R1;r7=R16","floattrunc",211
361,1,1,1,8,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","c1=label@16;r1=R36;c2=int:256;c3=int:0;r2=R2;r3=R3;r4=R4;r5=R7","floattrunc",6
362,1,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULL_REG(r2)","c1=label@41;r1=R22;c2=int:256;c3=int:1;c4=int:0;r2=R11","verify",31
363,1,1,1,5,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | ILT_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1)","r1=R32;c1=string@2264;r2=R20;c2=int:100;c3=label@243","benchmark_rexxcps_levelb_opt",228
364,1,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R102;c1=string@2264;c2=string@69576;r2=R18","benchmark_rexxcps_levelb_opt",1144
365,1,1,1,8,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | FLT_REG_REG_FLOAT(r3,r4,c2) | STRLEN_REG_REG(r5,r1) | BRF_ID_REG(c3,r3)","r1=R7;r2=R0;c1=string@28856;r3=R11;r4=R35;c2=float@473216;r5=R1;c3=label@161","floattrunc",142
366,1,1,1,7,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | ITOS_REG(r3)","r1=R32;c1=string@11312;r2=R19;c2=string@11456;r3=R29;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",198
367,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R102;c1=string@68736;r2=R19;c2=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",1118
368,1,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r1,c2,r3) | LOAD_REG_INT(r3,c1)","r1=R21;r2=R1;r3=R0;c1=int:0;c2=int:21","trace",12732
369,1,1,1,7,candidate,"FCOPY_REG_REG(r1,r2) | FGT_REG_REG_FLOAT(r3,r2,c1) | BRT_ID_REG(c2,r3) | IEQ_REG_REG_INT(r3,r4,c3)","r1=R12;r2=R22;r3=R93;c1=float@64672;c2=label@1064;r4=R34;c3=int:2","benchmark_rexxcps_levelb_opt",1002
370,1,1,1,9,candidate,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOADSETTP2_REG_INT_REG_INT(r4,c3,r5,c2) | SETTP_REG_INT(r3,c4)","r1=R98;c1=float@71280;r2=R27;r3=R100;c2=int:0;r4=R97;c3=int:5;r5=R99;c4=int:256","benchmark_rexxcps_levelb_opt",1176
371,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R21;c1=float@19928;r2=R34;c2=int:1;r3=R33;c3=int:2;r4=R32","benchmark_rexxcps_levelb_opt",323
372,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ITOF_REG_REG(r1,r5) | FDIV_REG_REG_REG(r6,r3,r1)","r1=R102;r2=R12;c1=float@19928;r3=R24;r4=R21;r5=R20;r6=R27","benchmark_rexxcps_levelb_opt",1159
373,1,1,1,8,candidate,"FDIV_REG_REG_REG(r1,r2,r3) | SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r4,c2,r1) | LOAD_REG_INT(r5,c3)","r1=R27;r2=R24;r3=R102;c1=string@464;r4=R98;c2=float@71280;r5=R100;c3=int:0","benchmark_rexxcps_levelb_opt",1170
374,1,1,1,7,candidate,"FEXTR_REG_REG_REG(r1,r2,r3) | SEQ_REG_REG_STRING(r4,r1,c1) | BRT_ID_REG(c2,r4) | SEQ_REG_REG_STRING(r4,r1,c3)","r1=R0;r2=R6;r3=R35;r4=R27;c1=string@975496;c2=label@91;c3=string@975536","floattrunc",65
375,1,1,1,7,candidate,"FGT_REG_REG_FLOAT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IEQ_REG_REG_INT(r1,r3,c3) | BRF_ID_REG(c4,r1)","r1=R93;r2=R22;c1=float@64672;c2=label@1064;r3=R34;c3=int:2;c4=label@1021","benchmark_rexxcps_levelb_opt",1005
376,1,1,1,9,candidate,"FNDBLNK_REG_REG_REG(r1,r2,r3) | BNE_ID_REG_REG(c1,r4,r5) | ILT_REG_REG_INT(r6,r1,c2) | BRF_ID_REG(c3,r6)","r1=R5;r2=R3;r3=R7;c1=label@102;r4=R0;r5=R14;r6=R11;c2=int:0;c3=label@89","word",71
377,1,1,1,6,candidate,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG_REG(r2,r4) | FDIV_REG_REG_REG(r5,r1,r2) | SAY_STRING(c1)","r1=R24;r2=R102;r3=R21;r4=R20;r5=R27;c1=string@464","benchmark_rexxcps_levelb_opt",1163
378,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r3,r2,c1)","r1=R14;r2=R17;c1=int:0;c2=label@140;r3=R11","benchmark_rexxcps_levelb_opt",24
379,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R29;r2=R17;c1=int:0;r3=R32;c2=string@11824","benchmark_rexxcps_levelb_opt",206
380,1,1,1,9,candidate,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | BNE_ID_REG_REG(c2,r1,r5) | ILT_REG_REG_INT(r6,r2,c3)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;c2=label@102;r5=R14;r6=R11;c3=int:0","word",67
381,1,1,1,6,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_REG(r2,r1,r2) | LOAD_REG_INT(r3,c1) | BCTP_ID_REG(c2,r4)","r1=R96;c1=int:1;r2=R20;r3=R18;c2=label@333;r4=R34","benchmark_rexxcps_levelb_opt",1050
382,1,1,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R22;r2=R16;c1=int:1;r3=R7;r4=R23;r5=R24;r6=R5","floattrunc",236
383,1,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | CALL_REG_FUNC_REG(r5,c2,r4)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R32;r5=R1;c2=func@9064","benchmark_rexxcps_levelb_opt",159
384,1,1,1,6,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IEQ_REG_REG_INT(r1,r2,c3) | BRF_ID_REG(c4,r1)","r1=R12;r2=R1;c1=int:77;c2=label@74;c3=int:109;c4=label@79","verify",60
385,1,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R20;r2=R32;r3=R19;c1=string@6552;c2=int:1;c3=label@159","benchmark_rexxcps_levelb_opt",134
386,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R60;r2=R2;c1=int:0;c2=label@1037;r3=R0;r4=R32;r5=R59;c3=string@28856","_typedformat",1014
387,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3) | SETSTRPOS_REG_REG(r5,r3)","r1=R32;r2=R24;c1=int:0;c2=label@250;r3=R22;r4=R16;c3=int:1;r5=R7","floattrunc",229
388,1,1,1,6,candidate,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | INE_REG_REG_INT(r2,r2,c3)","r1=R14;c1=int:0;c2=label@140;r2=R11;r3=R17;c3=int:2","benchmark_rexxcps_levelb_opt",28
389,1,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_STRING(r3,c2) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r3,c4)","r1=R21;c1=int:26;r2=R0;r3=R4;c2=string@1533136;c3=int:256;c4=int:768","trace",12783
390,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IADD_REG_REG_INT(r3,r4,c1)","r1=R24;r2=R32;c1=int:1;c2=int:0;c3=label@250;r3=R22;r4=R16","floattrunc",225
391,1,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | SETSTRPOS_REG_REG(r4,r5)","r1=R4;r2=R32;c1=int:1;r3=R17;c2=int:0;c3=label@221;r4=R7;r5=R21","floattrunc",203
392,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3) | BRT_ID_REG(c2,r5)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15;c2=label@191","verify",141
393,1,1,1,7,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r4,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R16;r4=R24;c1=int:1;c2=int:0;c3=label@250","floattrunc",221
394,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r5,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R21;r4=R4;c1=int:1;r5=R17;c2=int:0;c3=label@221","floattrunc",199
395,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r3) | ISUB_REG_REG_INT(r6,r4,c1) | IGT_REG_REG_INT(r4,r1,c2)","r1=R17;r2=R16;r3=R21;r4=R32;r5=R1;r6=R4;c1=int:1;c2=int:0","floattrunc",195
396,1,1,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",89
397,1,1,1,7,candidate,"ITOF_REG_REG(r1,r2) | FDIV_REG_REG_REG(r3,r4,r1) | SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r5,c2,r3)","r1=R102;r2=R20;r3=R27;r4=R24;c1=string@464;r5=R98;c2=float@71280","benchmark_rexxcps_levelb_opt",1167
398,1,1,1,4,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | FDIV_REG_REG_FLOAT(r2,r3,c1)","r1=R18;r2=R102;r3=R12;c1=float@19928","benchmark_rexxcps_levelb_opt",1152
399,1,1,1,5,candidate,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | SCONCAT_REG_REG_STRING(r2,r2,c3)","r1=R20;r2=R96;c1=string@67464;c2=string@67600;c3=string@2264","benchmark_rexxcps_levelb_opt",1064
400,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R2;r2=R1;c1=int:20;r3=R0;r4=R21","trace",12723
401,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",12553
402,1,1,1,10,candidate,"LOADSETTP2_REG_INT_REG_INT(r1,c1,r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c2) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c4,r1,r6,c2)","r1=R97;c1=int:5;r2=R99;c2=int:0;r3=R100;c3=int:256;r4=R101;r5=R96;c4=func@68112;r6=R102","benchmark_rexxcps_levelb_opt",1183
403,1,1,1,6,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R12;c1=float@14320;r2=R24;r3=R27;r4=R32;c2=int:1","benchmark_rexxcps_levelb_opt",260
404,1,1,1,7,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R24;c1=float@14320;r2=R27;r3=R32;c2=int:1;r4=R30;c3=int:100","benchmark_rexxcps_levelb_opt",263
405,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R33;c1=int:2;r2=R32;r3=R34;c2=label@1064;r4=R22;c3=float@14320","benchmark_rexxcps_levelb_opt",330
406,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c1,r1) | LOAD_REG_INT(r1,c2) | ISETATTR1_REG_INT_REG(r2,c3,r1)","r1=R0;c1=int:1;r2=R1;c2=int:0;c3=int:5","trace",12562
407,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_STRING(r3,c3) | SETTP_REG_INT(r2,c4)","r1=R0;c1=int:0;r2=R21;c2=int:26;r3=R4;c3=string@1533136;c4=int:256","trace",12780
408,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOADSETTP2_REG_INT_REG_INT(r2,c2,r3,c1) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r4,c1)","r1=R100;c1=int:0;r2=R97;c2=int:5;r3=R99;c3=int:256;r4=R101","benchmark_rexxcps_levelb_opt",1180
409,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R7;c1=int:0;r2=R5;r3=R6;r4=R1;c2=string@28856","word",38
410,1,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | BGE_ID_REG_REG(c3,r4,r5)","r1=R5;c1=int:0;r2=R6;r3=R1;c2=string@28856;c3=label@116;r4=R2;r5=R4","word",41
411,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2) | POSCHAR_REG_REG_REG(r3,r4,r5)","r1=R21;c1=int:0;r2=R31;c2=int:1;r3=R16;r4=R7;r5=R15","floattrunc",161
412,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | BGE_ID_REG_INT(c4,r4,c5)","r1=R26;c1=int:48;r2=R15;c2=int:46;r3=R10;c3=int:45;c4=label@65;r4=R36;c5=int:0","floattrunc",49
413,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAPSETTP_REG_REG_REG_INT(r3,r4,r5,c3) | SETTP_REG_INT(r1,c4)","r1=R100;c1=int:1;r2=R97;c2=int:5;r3=R98;r4=R12;r5=R99;c3=int:0;c4=int:256","benchmark_rexxcps_levelb_opt",1082
414,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | BGE_ID_REG_REG(c3,r3,r4) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R6;c1=int:0;r2=R1;c2=string@28856;c3=label@116;r3=R2;r4=R4;r5=R7;r6=R3","word",44
415,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | INE_REG_REG_INT(r3,r3,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2432;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",18
416,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | APPEND_REG_REG(r5,r3)","r1=R22;c1=int:0;r2=R5;r3=R25;r4=R3;r5=R19","floattrunc",276
417,1,1,1,10,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9)","r1=R36;c1=int:0;r2=R2;r3=R3;r4=R4;r5=R7;r6=R11;r7=R14;r8=R17;r9=R22","floattrunc",10
418,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R22;c1=int:1;c2=int:0;r2=R11;r3=R2","verify",35
419,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | SWAPSETTP_REG_REG_REG_INT(r2,r3,r4,c2) | SETTP_REG_INT(r5,c3) | SETTP_REG_INT(r6,c2)","r1=R97;c1=int:5;r2=R98;r3=R12;r4=R99;c2=int:0;r5=R100;c3=int:256;r6=R101","benchmark_rexxcps_levelb_opt",1085
420,1,1,1,9,candidate,"LOAD_REG_STRING(r1,c1) | BGE_ID_REG_REG(c2,r2,r3) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c3)","r1=R1;c1=string@28856;c2=label@116;r2=R2;r3=R4;r4=R7;r5=R3;r6=R10;c3=int:0","word",47
421,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2) | BRF_ID_REG(c3,r2)","r1=R19;c1=string@2432;r2=R14;r3=R17;c2=int:0;c3=label@140","benchmark_rexxcps_levelb_opt",21
422,1,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | APPENDCHAR_REG_REG(r1,r4)","r1=R0;c1=string@28856;r2=R60;r3=R2;c2=int:0;c3=label@1037;r4=R32","_typedformat",1011
423,1,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R19;c1=string@28856;r2=R26;c2=int:48;r3=R15;c3=int:46;r4=R10;c4=int:45","floattrunc",46
424,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | RET()","r1=R27;c1=string@956584;r2=R20;c2=int:0;r3=R28;c3=int:1","trace",13017
425,1,1,1,12,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAPSETTP_REG_REG_REG_INT(r3,r4,r5,c3) | SETTPCALL_REG_FUNC_REG_REG_INT(r6,c4,r2,r7,c5)","r1=R30;c1=string@5256;r2=R28;c2=int:4;r3=R29;r4=R15;r5=R31;c3=int:512;r6=R13;c4=func@5384;r7=R32;c5=int:0","benchmark_rexxcps_levelb_opt",87
426,1,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R13;c1=string@28856;r2=R19;r3=R26;c2=int:48;r4=R15;c3=int:46","floattrunc",43
427,1,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R23;c1=string@28856;r2=R22;c2=string@1534448;r3=R27;c3=string@956584;r4=R20;c4=int:0","trace",13011
428,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r1,r2,r4) | APPEND_REG_REG(r5,r1)","r1=R59;c1=string@28856;r2=R20;r3=R31;r4=R2;r5=R0","_typedformat",1024
429,1,1,1,10,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3) | SWAPSETTP_REG_REG_REG_INT(r5,r1,r6,c4)","r1=R15;r2=R17;c1=int:2;r3=R30;c2=string@5256;r4=R28;c3=int:4;r5=R29;r6=R31;c4=int:512","benchmark_rexxcps_levelb_opt",83
430,1,1,1,6,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1) | BRF_ID_REG(c3,r3)","r1=R15;r2=R17;c1=int:1;r3=R13;c2=string@4376;c3=label@83","benchmark_rexxcps_levelb_opt",58
431,1,1,1,6,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c2)","r1=R32;r2=R17;c1=int:2;r3=R20;r4=R19;c2=string@6552","benchmark_rexxcps_levelb_opt",128
432,1,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULL_REG(r9) | LOAD_REG_STRING(r10,c1)","r1=R2;r2=R3;r3=R4;r4=R7;r5=R11;r6=R14;r7=R17;r8=R22;r9=R24;r10=R5;c1=string@28856","floattrunc",16
433,1,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULL_REG(r5) | LOAD_REG_STRING(r6,c1) | LOAD_REG_STRING(r7,c1)","r1=R11;r2=R14;r3=R17;r4=R22;r5=R24;r6=R5;c1=string@28856;r7=R23","floattrunc",21
434,1,1,1,6,candidate,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2) | BR_ID(c3)","r1=R25;c1=label@15;r2=R107;c2=int:512;r3=R17;c3=label@18","benchmark_rexxcps_levelb_opt",4
435,1,1,1,6,candidate,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r3,r4) | BNE_ID_REG_INT(c2,r3,c1)","r1=R11;r2=R2;c1=int:0;r3=R3;r4=R0;c2=label@56","verify",41
436,1,1,1,5,candidate,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R24;r2=R5;c1=string@28856;r3=R23;r4=R25","floattrunc",26
437,1,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_STRING(r2,c5) | SETTP_REG_INT(r2,c6)","c1=int:18;c2=int:1;c3=label@16;r1=R21;c4=int:256;r2=R0;c5=string@1533096;c6=int:0","verify",0
438,1,1,1,3,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | RXVERS_REG(r1) | RET_REG(r1)","c1=int:18;c2=int:1;r1=R0","version",0
439,1,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c3) | NULL_REG(r1) | BRTPANDT_ID_REG_INT(c4,r2,c5) | COPY_REG_REG(r3,r2)","c1=int:9;c2=int:1;c3=int:2;r1=R25;c4=label@15;r2=R107;c5=int:512;r3=R17","benchmark_rexxcps_levelb_opt",0
440,1,1,1,7,candidate,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R32;c1=string@11312;r2=R19;c2=string@11456;r3=R29;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",196
441,1,1,1,5,candidate,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R102;c1=string@68736;r2=R19;c2=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",1116
442,1,1,1,6,candidate,"SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ITOF_REG_REG(r1,r5)","r1=R102;r2=R12;c1=float@19928;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",1157
443,1,1,1,4,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","r1=R102;c1=string@464;c2=string@72040;c3=int:0","benchmark_rexxcps_levelb_opt",1208
444,1,1,1,5,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3)","r1=R32;c1=string@10936;r2=R26;c2=string@11312;r3=R19","benchmark_rexxcps_levelb_opt",190
