rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,111,8,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R11;r2=R10;r3=R9;r4=R7","benchmark_rexxcps_levelb_opt",509
638,416,3,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R12;c1=string@312160;r2=R10;c2=int:0;r3=R13;r4=R15;c3=string@28800","trace",5784
639,400,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","c1=label@347;r1=R20;r2=R22;c2=int:0;r3=R21;c3=int:1;r4=R19;c4=func@1589424","time",319
640,400,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | REQ_REG_REG_STRING(r1,r3,c3) | BRF_ID_REG(c4,r1)","c1=label@213;r1=R16;r2=R13;c2=int:1;r3=R7;c3=string@1593664;c4=label@223","time",207
641,400,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4) | CALL_REG_FUNC_REG(r5,c3,r2)","c1=label@367;r1=R17;r2=R19;c2=int:1;r3=R20;r4=R1;r5=R16;c3=func@1589424","time",291
642,400,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1) | LOAD_REG_INT(r3,c4)","c1=label@291;r1=R17;r2=R7;c2=string@938176;c3=label@367;r3=R19;c4=int:1","time",284
643,400,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_FLOAT(r2,c1) | ITOF_REG(r3) | FCOPY_REG_REG(r2,r3)","r1=R19;r2=R18;c1=float@456112;r3=R16","time",345
644,400,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c1) | FTOS_REG(r3) | RET_REG(r3)","r1=R18;r2=R16;r3=R22;c1=float@1593808","time",352
645,400,1,1,4,over_3_symbols,"ITOF_REG(r1) | FCOPY_REG_REG(r2,r1) | FDIV_REG_REG_FLOAT(r3,r2,c1) | FTOS_REG(r3)","r1=R16;r2=R18;r3=R22;c1=float@1593808","time",350
646,400,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | ITOF_REG(r2) | FCOPY_REG_REG(r1,r2) | FDIV_REG_REG_FLOAT(r3,r1,c2)","r1=R18;c1=float@456112;r2=R16;r3=R22;c2=float@1593808","time",347
647,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | REQ_REG_REG_STRING(r1,r3,c3)","r1=R16;c1=int:1;c2=label@213;r2=R13;r3=R7;c3=string@1593664","time",204
648,400,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | REQ_REG_REG_STRING(r2,r3,c2) | BRT_ID_REG(c3,r2) | REQ_REG_REG_STRING(r2,r3,c4)","r1=R13;c1=int:0;r2=R14;r3=R7;c2=string@1498088;c3=label@131;c4=string@1499440","time",117
649,400,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SEQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c3,r3)","r1=R7;c1=string@28800;r2=R1;c2=int:0;r3=R0;r4=R8;c3=label@55","time",37
650,400,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R20;r2=R7;c1=string@938176;c2=label@347;r3=R22;c3=int:0;r4=R21;c4=int:1","time",315
651,400,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | SWAP_REG_REG(r4,r5)","r1=R17;r2=R7;c1=string@938176;c2=label@367;r3=R19;c3=int:1;r4=R20;r5=R1","time",287
652,400,1,1,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3) | BRF_ID_REG(c4,r1)","r1=R17;r2=R7;c1=string@1105184;c2=label@291;c3=string@938176;c4=label@367","time",280
653,400,1,1,5,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)","c1=int:1;c2=int:2;c3=label@22;r1=R24;c4=int:256","time",4
654,400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | ENDLIFE_REG(r3) | LOAD_REG_FLOAT(r4,c1) | ITOF_REG(r5)","r1=R1;r2=R22;r3=R19;r4=R18;c1=float@456112;r5=R16","time",342
655,400,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | SEQ_REG_REG_STRING(r5,r1,c1)","r1=R8;r2=R24;r3=R7;c1=string@28800;r4=R1;c2=int:0;r5=R0","time",34
656,399,1,1,5,over_3_symbols,"BEQ_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | ISUB_REG_REG_REG(r2,r2,r3) | RET_REG(r2)","c1=label@20;r1=R5;c2=int:0;r2=R1;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",7
657,399,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | BEQ_ID_REG_INT(c2,r2,c3) | COPY_REG_REG(r1,r2) | ISUB_REG_REG_REG(r1,r1,r3)","c1=label@28;r1=R1;c2=label@20;r2=R5;c3=int:0;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",4
658,399,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4) | COPY_REG_REG(r1,r3)","r1=R1;r2=R2;c1=string@2525664;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
659,300,2,2,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R42;r2=R41;r3=R89;c1=string@18336;r4=R88;c2=int:1","benchmark_rexxcps_levelb_opt",2198
660,216,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | REQ_REG_REG_STRING(r4,r4,c1)","r1=R18;r2=R19;r3=R20;r4=R21;c1=string@312960","trace",5901
661,201,2,2,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULL_REG(r2)","c1=label@44;r1=R8;c2=int:256;c3=int:1;c4=int:0;r2=R0","pos",34
662,200,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ICOPY_REG_REG(r1,r2) | BR_ID(c3)","c1=label@16941;r1=R30;r2=R29;c2=int:0;c3=label@16954","trace",16930
663,200,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | INE_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@16134;r1=R15;r2=R4;r3=R5;r4=R10;r5=R14;c2=int:63;c3=label@16128","trace",16112
664,200,2,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r2,c4)","c1=label@359;r1=R30;r2=R35;c2=string@18336;r3=R34;c3=int:1;c4=int:768","benchmark_rexxcps_levelb_opt",310
665,200,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | LOAD_REG_STRING(r4,c1)","r1=R2;r2=R0;r3=R29;r4=R27;c1=string@1500728","trace",16895
666,200,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | IGT_REG_REG_REG(r1,r3,r4) | BRT_ID_REG(c1,r1)","r1=R22;r2=R21;r3=R24;r4=R20;c1=label@16944","trace",16718
667,200,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | REQ_REG_REG_STRING(r3,r3,c1) | BRT_ID_REG(c2,r3)","r1=R19;r2=R20;r3=R21;c1=string@1500688;c2=label@16483","trace",16331
668,200,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c1,r2) | NULL_REG(r1)","r1=R21;r2=R22;r3=R24;r4=R20;c1=label@16944","trace",16720
669,200,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2) | LOAD_REG_STRING(r3,c3)","r1=R0;r2=R34;c1=int:0;c2=label@18270;r3=R9;c3=string@1499280","trace",18256
670,200,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R29;r2=R27;c1=string@1500728;r3=R25;c2=int:3;r4=R32;c3=int:768","trace",16899
671,200,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r2,c1) | BRT_ID_REG(c2,r2) | NULL_REG(r3)","r1=R20;r2=R21;c1=string@1500688;c2=label@16483;r3=R19","trace",16333
672,200,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R3;r2=R24;r3=R18;c1=string@312160;r4=R16;c2=int:0;r5=R12;c3=string@28800","trace",16746
673,200,1,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r1,r2)","r1=R30;c1=int:0;c2=label@16941;r2=R29","trace",16926
674,200,2,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R30;r2=R33;r3=R31;c1=label@359;r4=R35;c2=string@18336;r5=R34;c3=int:1","benchmark_rexxcps_levelb_opt",306
675,200,1,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | INE_REG_REG_INT(r6,r4,c2)","r1=R15;r2=R10;r3=R6;c1=label@16134;r4=R4;r5=R5;r6=R14;c2=int:63","trace",16108
676,200,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3) | BR_ID(c4)","r1=R34;c1=int:0;c2=label@18270;r2=R9;c3=string@1499280;c4=label@18438","trace",18258
677,200,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c2,r2) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R10;c1=int:0;r2=R15;r3=R6;c2=label@16134;r4=R4;r5=R5","trace",16105
678,200,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_INT(r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R16;c1=int:0;r2=R12;c2=string@28800;r3=R30;r4=R3;c3=int:1;c4=label@16768","trace",16752
679,200,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r4,r2)","r1=R24;c1=int:1;r2=R21;r3=R15;r4=R22;c2=int:0","trace",16701
680,200,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c1)","r1=R8;c1=int:1;c2=int:0;r2=R0;r3=R4","pos",38
681,200,1,1,9,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R18;c1=string@312160;r2=R16;c2=int:0;r3=R12;c3=string@28800;r4=R30;r5=R3;c4=int:1","trace",16749
682,200,1,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5) | LOAD_REG_STRING(r6,c1)","r1=R29;r2=R0;r3=R15;r4=R3;r5=R24;r6=R18;c1=string@312160","trace",16741
683,200,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r1,c1) | BRT_ID_REG(c2,r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R21;c1=string@1500688;c2=label@16483;r2=R19;r3=R17","trace",16335
684,200,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R0;r2=R15;r3=R3;r4=R24;r5=R18;c1=string@312160;r6=R16;c2=int:0","trace",16743
685,200,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | ICOPY_REG_REG(r4,r3)","r1=R21;r2=R15;r3=R22;c1=int:0;r4=R20","trace",16704
686,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | RET_REG(r4)","r1=R42;r2=R48;r3=R43;r4=R9;r5=R44;c1=int:1","trace",18438
687,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | ILT_REG_REG_REG(r5,r4,r3)","r1=R5;r2=R11;r3=R6;r4=R10;c1=int:0;r5=R15","trace",16099
688,200,1,1,6,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R4;r2=R2;c1=string@28800;c2=label@67;r3=R1;c3=label@72","pos",56
689,200,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1;c3=label@56","pos",41
690,200,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R32;c1=int:768;r2=R26;r3=R27;r4=R28;c2=int:0","trace",16907
691,200,1,1,8,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1) | ISUB_REG_REG_REG(r5,r1,r3) | BGE_ID_REG_INT(c2,r5,c3)","r1=R29;r2=R0;r3=R2;r4=R3;c1=int:1;r5=R21;c2=label@16799;c3=int:0","trace",16781
692,200,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1) | BRF_ID_REG(c2,r4)","r1=R6;r2=R5;r3=R10;c1=int:0;r4=R15;c2=label@16134","trace",16102
693,200,1,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2) | LOAD_REG_INT(r4,c1)","r1=R11;r2=R5;r3=R6;r4=R10;c1=int:0","trace",16096
694,200,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c4)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1;c4=int:0","pos",31
695,200,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r4,c1)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@16941;r4=R29","trace",16923
696,200,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3) | STRLEN_REG_REG(r5,r4)","r1=R48;r2=R13;r3=R11;r4=R5;r5=R6","trace",16093
697,103,4,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R33;c1=int:1;r2=R31;c2=int:100;r3=R30;c3=label@359","benchmark_rexxcps_levelb_opt",300
698,100,1,1,8,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","c1=label@2198;r1=R37;r2=R42;c2=string@26184;r3=R41;c3=string@384;r4=R13;c4=int:1","benchmark_rexxcps_levelb_opt",487
699,100,1,1,5,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R89;c1=string@23712;r2=R88;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",2224
700,100,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r2,c3) | SEQ_REG_REG_STRING(r3,r2,c4)","c1=label@1434;r1=R71;r2=R42;c2=string@26184;c3=string@17208;r3=R73;c4=string@68176","benchmark_rexxcps_levelb_opt",1428
701,100,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | BR_ID(c1)","r1=R0;r2=R43;r3=R44;c1=label@487","benchmark_rexxcps_levelb_opt",2190
702,100,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r2,c3)","r1=R41;r2=R89;c1=string@18336;r3=R88;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_opt",2200
703,100,1,1,5,over_3_symbols,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R22;r2=R89;c1=string@23712;r3=R88;c2=int:1","benchmark_rexxcps_levelb_opt",2220
704,100,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R37;r2=R20;c1=label@2198;r3=R42;c2=string@26184;r4=R41;c3=string@384","benchmark_rexxcps_levelb_opt",484
705,100,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | NULL_REG(r4)","r1=R45;c1=int:14;r2=R46;r3=R13;c2=label@2172;r4=R11","benchmark_rexxcps_levelb_opt",499
706,100,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R41;c1=string@384;r2=R13;c2=int:1;r3=R45;c3=int:14;r4=R46","benchmark_rexxcps_levelb_opt",493
707,100,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r1,c2) | SEQ_REG_REG_STRING(r2,r1,c3) | BRF_ID_REG(c4,r2)","r1=R42;c1=string@26184;c2=string@17208;r2=R73;c3=string@68176;c4=label@1448","benchmark_rexxcps_levelb_opt",1431
708,100,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | BCTP_ID_REG(c1,r4)","r1=R35;r2=R15;r3=R21;c1=label@306;r4=R33","benchmark_rexxcps_levelb_opt",347
709,100,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | BPOFF()","r1=R89;r2=R87;r3=R22","benchmark_rexxcps_levelb_opt",2215
710,100,1,1,5,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r2,c3)","r1=R71;r2=R42;c1=string@26184;c2=label@1434;c3=string@17208","benchmark_rexxcps_levelb_opt",1424
711,100,1,1,3,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BPOFF() | LOAD_REG_STRING(r1,c1)","r1=R89;r2=R22;c1=string@23712","benchmark_rexxcps_levelb_opt",2218
712,76,5,2,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINATTRS_REG_REG_INT(r1,r3,c3) | LINKATTR1_REG_REG_REG(r4,r1,r3)","r1=R22;r2=R37;c1=int:17;r3=R25;c2=int:16;c3=int:0;r4=R24","trace",6555
713,76,5,2,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1) | UNLINK_REG(r1)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:0;r4=R24","trace",6559
714,46,3,2,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R24;r2=R22;r3=R25;r4=R4","trace",6567
715,46,3,2,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | UNLINK_REG(r2) | SCOPY_REG_REG(r3,r4)","r1=R22;r2=R25;c1=int:0;r3=R24;r4=R4","trace",6563
716,46,3,2,4,over_3_symbols,"UNLINK_REG(r1) | SCOPY_REG_REG(r2,r3) | UNLINK_REG(r2) | UNLINK_REG(r4)","r1=R25;r2=R24;r3=R4;r4=R22","trace",6571
717,45,3,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINATTRS_REG_REG_INT(r1,r3,c3)","r1=R9;r2=R18;c1=int:8;r3=R16;c2=int:2;c3=int:0","stem",637
718,45,3,1,6,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r4,r3,c2)","r1=R15;r2=R9;r3=R18;c1=int:8;r4=R16;c2=int:2","stem",635
719,31,2,2,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16","trace",6550
720,31,2,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:17","trace",6546
721,31,2,2,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | MINATTRS_REG_REG_INT(r2,r1,c3)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16;c3=int:0","trace",6553
722,30,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R19;r3=R9;r4=R18;c1=int:8","stem",632
723,30,11,2,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5763
724,30,11,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","c1=int:1;r1=R3;r2=R2;r3=R15;r4=R4;c2=int:3","_address",5765
725,23,2,2,4,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1) | BR_ID(c2)","r1=R22;c1=int:0;r2=R21;c2=label@15703","_address",15693
726,16,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2) | SUBSTRING_REG_REG_REG(r6,r5,r4)","c1=label@6211;r1=R12;r2=R16;r3=R14;r4=R13;r5=R15;r6=R17","trace",6192
727,16,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | SCOPY_REG_REG(r7,r8)","r1=R26;r2=R0;r3=R22;r4=R1;r5=R25;r6=R2;r7=R24;r8=R4","trace",6465
728,16,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6) | LOAD_REG_INT(r7,c1)","r1=R22;r2=R1;r3=R25;r4=R2;r5=R24;r6=R4;r7=R21;c1=int:1","trace",6468
729,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r2,c1) | COPY_REG_REG(r4,r3) | UNLINK_REG(r3)","r1=R0;r2=R37;r3=R21;c1=int:17;r4=R1","trace",6444
730,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r4,r2)","r1=R1;r2=R21;r3=R37;c1=int:16;r4=R2","trace",6451
731,16,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | BEQ_ID_REG_INT(c1,r4,c2)","r1=R25;r2=R24;r3=R22;c1=label@6536;r4=R20;c2=int:0","trace",6525
732,16,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | REQ_REG_REG_STRING(r3,r3,c1) | BRF_ID_REG(c2,r3)","r1=R19;r2=R20;r3=R21;c1=string@312960;c2=label@6116","trace",5903
733,16,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | REQ_REG_REG_STRING(r4,r3,c1)","r1=R6;r2=R7;r3=R4;r4=R25;c1=string@28800","trace",6429
734,16,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r3,r2,c1) | BRF_ID_REG(c2,r3)","r1=R7;r2=R4;r3=R25;c1=string@28800;c2=label@6444","trace",6431
