rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9801,148,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R31;r2=R32;r3=R33","benchmark_rexxcps_levelb_noopt",416
470,21,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R32;r2=R35;r3=R2;r4=R1","_address",15954
471,21,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r3,r4)","r1=R35;r2=R2;c1=int:0;r3=R32;r4=R1","_address",15950
472,21,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r4,c2)","r1=R25;c1=int:256;r2=R32;r3=R21;r4=R30;c2=string@323792","_address",15906
473,21,2,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCMETHODSEL_REG_REG_STRING(r3,r4,c1) | DCALL_REG_REG_REG(r3,r3,r5)","r1=R32;r2=R25;r3=R21;r4=R30;c1=string@323792;r5=R29","_address",15909
474,21,6,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3)","r1=R8;r2=R16;c1=int:1;r3=R18","_address",5902
475,19,16,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R6;r3=R7;c1=string@1503000;r4=R5;c2=int:2","trace",15750
476,18,3,2,4,over_3_symbols,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@1831;r1=R43;r2=R31;r3=R32","benchmark_rexxcps_levelb_noopt",413
477,18,2,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | REQ_REG_REG_STRING(r3,r3,c1)","r1=R19;r2=R20;r3=R21;c1=string@322688","trace",5951
478,18,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | REQ_REG_REG_STRING(r3,r4,c1)","r1=R14;r2=R13;r3=R24;r4=R12;c1=string@322688","trace",6300
479,18,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R13;r2=R24;r3=R12;c1=string@322688;c2=label@6472","trace",6302
480,18,2,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3)","r1=R24;c1=string@321248;r2=R21;c2=int:0;r3=R19;c3=string@31136","trace",6180
481,18,5,2,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3)","r1=R27;r2=R2;c1=string@1505456;c2=label@17236;c3=string@1505504","trace",17225
482,17,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1)","r1=R5;r2=R4;c1=string@31136","trace",12409
483,16,3,1,3,candidate,"BRF_ID_REG(c1,r1) | BPOFF() | BR_ID(c2)","c1=label@348;r1=R24;c2=label@378","benchmark_rexxcps_levelb_noopt",342
484,16,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2)","c1=label@6259;r1=R12;r2=R16;r3=R14;r4=R13;r5=R15","trace",6240
485,16,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | COPY_REG_REG(r3,r4)","c1=label@12504;r1=R5;r2=R29;c2=int:0;r3=R7;r4=R30","trace",12493
486,16,1,1,2,candidate,"COPY_REG_REG(r1,r2) | BPOFF() | RET()","r1=R7;r2=R30","trace",12499
487,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R26;r2=R0;r3=R22;r4=R1;r5=R25;r6=R2","trace",6513
488,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6)","r1=R22;r2=R1;r3=R25;r4=R2;r5=R24;r6=R4","trace",6516
489,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r2,c1) | COPY_REG_REG(r4,r3)","r1=R0;r2=R37;r3=R21;c1=int:17;r4=R1","trace",6492
490,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R30;r2=R6;r3=R5;r4=R1;c1=string@1504304;c2=label@12504","trace",12486
491,16,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R21;r3=R37;c1=int:16","trace",6499
492,16,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | BEQ_ID_REG_INT(c1,r3,c2)","r1=R24;r2=R22;c1=label@6584;r3=R20;c2=int:0","trace",6575
493,16,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R20;r2=R21;c1=string@322688;c2=label@6164","trace",5953
494,16,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r3,r2,c1)","r1=R7;r2=R4;r3=R25;c1=string@31136","trace",6479
495,16,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R25;r2=R2;r3=R24;r4=R4;r5=R21;c1=int:1","trace",6519
496,16,2,2,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R7;r2=R10;c1=int:0","_address",8015
497,16,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R2;r2=R21;r3=R26;r4=R0","trace",6508
498,16,2,2,5,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4)","r1=R43;r2=R30;r3=R42;c1=label@1831;r4=R31","benchmark_rexxcps_levelb_noopt",409
499,16,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2)","r1=R12;r2=R13;r3=R14;c1=label@6259;r4=R16","trace",6236
500,16,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r1) | SUBSTRING_REG_REG_REG(r5,r4,r3)","r1=R16;r2=R14;r3=R13;r4=R15;r5=R17","trace",6243
501,16,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R21;r2=R37;c1=int:17;r3=R1","trace",6495
502,16,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | BPOFF()","r1=R29;c1=int:0;r2=R7;r3=R30","trace",12496
503,16,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","r1=R32;c1=string@31136;r2=R6;r3=R30;r4=R4;c2=int:0","trace",12372
504,16,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | RET()","r1=R0;c1=string@520;r2=R2","benchmark_rexxcps_levelb_noopt",3892
505,16,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)","r1=R8;c1=string@31136;r2=R9;r3=R6","trace",5794
506,16,3,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF()","r1=R24;r2=R21;c1=string@19192;c2=label@348","benchmark_rexxcps_levelb_noopt",338
507,16,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | IGT_REG_REG_REG(r4,r3,r5)","r1=R24;r2=R4;r3=R21;c1=int:1;r4=R20;r5=R25","trace",6522
508,16,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R4;r2=R25;c1=string@31136;c2=label@6492","trace",6481
509,16,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@520","benchmark_rexxcps_levelb_noopt",3888
510,16,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c2)","c1=int:2;r1=R0;c2=string@520;r2=R2","benchmark_rexxcps_levelb_noopt",3890
511,16,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R78;c1=int:768;r2=R79;c2=int:256;r3=R80","benchmark_rexxcps_levelb_noopt",1418
512,16,1,1,5,over_3_symbols,"STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | REQ_REG_REG_STRING(r4,r3,c1)","r1=R8;r2=R9;r3=R6;r4=R13;c1=string@31136","trace",5797
513,16,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLOWER_REG_REG(r3,r4)","r1=R7;r2=R11;r3=R8;c1=string@31136;r4=R9","trace",5791
514,16,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R39;r2=R5;r3=R1;c1=string@31136;c2=label@12372","trace",12358
515,16,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r5)","r1=R21;r2=R26;r3=R0;r4=R22;r5=R1","trace",6511
516,16,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r1,r4,c1)","r1=R5;r2=R30;r3=R6;r4=R1;c1=string@1504304","trace",12484
517,16,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R21;r2=R37;c1=int:16;r3=R2","trace",6502
518,16,2,2,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R7;c1=int:0;r2=R10;r3=R6;c2=int:5","_address",8018
519,15,2,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R12;r2=R3;r3=R13;c1=string@321984;r4=R10;c2=int:1","_address",8053
520,15,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3)","r1=R15;r2=R8;r3=R9","stem",716
521,15,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R15;r2=R9;r3=R16;r4=R8;r5=R18;c1=int:3","stem",676
522,15,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R15;r2=R9;r3=R16;r4=R8;c1=int:0","stem",707
523,15,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R8;c1=int:0;r2=R15","stem",713
524,15,2,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","r1=R75;c1=string@44168;r2=R71;c2=string@44576;r3=R72;c3=string@44744","benchmark_rexxcps_levelb_noopt",1225
525,15,1,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_REG(r2,r1,r3) | LINKATTR1_REG_REG_INT(r4,r5,c2)","r1=R9;c1=int:256;r2=R15;r3=R0;r4=R8;r5=R18;c2=int:2","stem",761
526,15,1,1,2,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1)","c1=int:1;r1=R1","trace",18518
527,15,2,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | NULL_REG(r1)","c1=int:1;c2=int:2;r1=R8","benchmark_rexxcps_levelb_noopt",6
528,15,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","c1=int:1;r1=R1;r2=R14;c2=int:256","trace",18520
529,15,2,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R13;r2=R25;r3=R22;c1=int:1;r4=R23;c2=int:256","benchmark_rexxcps_levelb_noopt",311
530,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r4,r2)","r1=R16;r2=R8;r3=R18;c1=int:3;r4=R15","stem",680
531,15,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r3,r2)","r1=R16;r2=R8;c1=int:0;r3=R15","stem",711
532,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | IGT_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R9;r3=R16;r4=R3;c1=int:0","stem",719
533,14,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R1;c1=string@30888;r2=R30;r3=R40;r4=R54","_address",18190
534,14,1,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | RET_REG(r1)","r1=R37;c1=string@30888;r2=R38","_address",14177
535,14,1,1,4,over_3_symbols,"BCF_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@2449;r1=R10;r2=R14;r3=R13","benchmark_rexxcps_levelb_noopt",2347
536,14,1,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R23;r2=R28;r3=R22;c1=int:0","_address",9161
537,14,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | ISUB_REG_REG_REG(r4,r2,r5)","c1=label@3948;r1=R88;r2=R87;r3=R100;c2=int:1;r4=R99;r5=R94","parseExec",3918
538,14,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | SCOPY_REG_REG(r2,r4)","c1=label@411;r1=R7;r2=R8;r3=R18;c2=int:4;r4=R20","stem",379
539,14,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","c1=label@13880;r1=R11;r2=R10;c2=int:0;r3=R3;c3=func@12848","_address",13870
540,14,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | SEQ_REG_REG_STRING(r1,r2,c3)","c1=label@1054;r1=R69;r2=R27;c2=string@40288;c3=string@40648","benchmark_rexxcps_levelb_noopt",1048
541,14,4,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c3,r1)","c1=label@17236;r1=R27;r2=R2;c2=string@1505504;c3=label@17247","trace",17229
542,14,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r3,r1,r4)","r1=R15;r2=R28;c1=string@81824;r3=R11;r4=R29","benchmark_rexxcps_levelb_noopt",2360
543,14,1,1,7,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | CALL_REG_FUNC_REG(r5,c2,r4)","r1=R81;r2=R79;r3=R78;r4=R80;c1=int:1;r5=R86;c2=func@49752","benchmark_rexxcps_levelb_noopt",1485
544,14,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r5,r1)","r1=R11;r2=R15;r3=R29;r4=R16;r5=R17","benchmark_rexxcps_levelb_noopt",2368
545,14,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3) | NULL_REG(r4)","r1=R15;c1=string@81824;r2=R11;r3=R29;r4=R16","benchmark_rexxcps_levelb_noopt",2364
546,14,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_REG(r1,r1,r3) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R15;r2=R27;c1=string@81824;r3=R28","benchmark_rexxcps_levelb_noopt",2356
547,14,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r2,c3)","r1=R79;c1=string@50440;c2=string@520;r2=R78;c3=int:1","benchmark_rexxcps_levelb_noopt",1472
548,14,1,1,8,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R15;c1=string@322392;r2=R5;r3=R10;r4=R16;c2=int:2;r5=R17;c3=int:1","_address",8076
549,14,1,1,7,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R66;c1=string@35864;r2=R30;r3=R63;c2=int:3;r4=R2;c3=int:256","benchmark_rexxcps_levelb_noopt",825
550,14,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | CONCAT_REG_STRING_REG(r3,c1,r4) | LINKATTR1_REG_REG_INT(r5,r1,c2)","r1=R16;r2=R3;r3=R15;c1=string@322392;r4=R5;r5=R10;c2=int:2","_address",8073
551,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R3;r2=R16;r3=R17;c1=label@8129","_address",8121
552,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R11;r3=R12;r4=R13;c1=string@321984","_address",8050
553,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | RNE_REG_REG_STRING(r4,r3,c1)","r1=R19;r2=R24;r3=R2;r4=R23;c1=string@31136","_address",9049
554,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R29;r2=R91;r3=R30;r4=R92;r5=R28;r6=R93","_address",9112
555,14,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r6,c1)","r1=R30;r2=R92;r3=R28;r4=R93;r5=R23;r6=R31;c1=int:4","_address",9115
556,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R97;r3=R111;r4=R6;c1=int:3;c2=label@4578","parseExec",4565
557,14,10,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r1)","r1=R3;r2=R8;r3=R7;r4=R1;c1=int:2","_address",5818
558,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SCOPY_REG_REG(r3,r5)","r1=R28;r2=R93;r3=R23;r4=R31;c1=int:4;r5=R27","_address",9118
559,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R8;r2=R31;r3=R21;c1=int:1;r4=R16;r5=R88","_address",9217
560,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)","r1=R3;r2=R12;r3=R14;r4=R16","_address",8068
561,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R2;r2=R19;r3=R23;c1=string@31136;c2=label@9093","_address",9052
562,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R23;r2=R32;r3=R22;c1=string@31136","_address",9200
563,14,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R45;r2=R1;r3=R4","_address",18353
564,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R50;r2=R83;r3=R9;r4=R82;c1=int:4","_address",9966
565,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R21;r2=R20;r3=R49;c1=int:1","_address",9457
566,14,1,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | RET()","r1=R12;r2=R11","benchmark_rexxcps_levelb_noopt",2453
567,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | BNE_ID_REG_INT(c1,r2,c2)","r1=R11;r2=R2;r3=R21;c1=label@16525;c2=int:0","_address",16514
568,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R46;c1=int:0;c2=label@1938","parseExec",1924
569,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R52;r2=R30;r3=R66;c1=string@35864","benchmark_rexxcps_levelb_noopt",821
570,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r3,c2)","r1=R20;r2=R49;c1=int:1;r3=R8;c2=int:256","_address",9459
571,14,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | GETATTRS_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R103;r3=R108;r4=R110;r5=R24;c1=int:0","parseExec",4539
572,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R6;r2=R3;r3=R12;r4=R11;c1=int:1","_address",16392
573,14,1,1,3,candidate,"FADD_REG_REG_FLOAT(r1,r1,c1) | FCOPY_REG_REG(r2,r1) | FTOS_REG(r2)","r1=R64;c1=float@37864;r2=R63","benchmark_rexxcps_levelb_noopt",910
574,14,1,1,3,candidate,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | REQ_REG_REG_REG(r1,r3,r1)","r1=R63;r2=R64;r3=R27","benchmark_rexxcps_levelb_noopt",914
575,14,1,1,3,candidate,"FTOS_REG(r1) | REQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R63;r2=R27;c1=label@930","benchmark_rexxcps_levelb_noopt",917
576,14,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r1,r4) | IGT_REG_REG_REG(r1,r5,r3)","r1=R87;r2=R100;c1=int:1;r3=R99;r4=R94;r5=R96","parseExec",3921
577,14,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R10;c1=int:1;r3=R14","_address",8084
578,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BNE_ID_REG_INT(c1,r2,c2) | RET_REG(r3)","r1=R4;r2=R16;c1=label@194;c2=int:0;r3=R11","strip",185
579,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R16;r2=R88;c1=int:5;r3=R34;c2=int:2","_address",9223
580,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R14;r2=R17;r3=R16;c1=int:2","_address",8090
581,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOI_REG(r3)","r1=R95;r2=R6;r3=R102;r4=R7","parseExec",3869
582,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R23;r2=R22;r3=R31;c1=int:6","_address",9191
583,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R17;r2=R14;r3=R10;r4=R16;c1=int:3","_address",8097
584,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R7;r2=R8;r3=R9;c1=string@31136","_address",7991
585,14,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R8;r2=R9","stem",405
586,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SETATTRS_REG_INT(r3,c1)","r1=R23;r2=R22;r3=R32;c1=int:5","_address",9173
587,14,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R88;r2=R95;c1=int:4;c2=label@3948;r3=R87;r4=R100;c3=int:1","parseExec",3914
588,14,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r4,r1)","r1=R16;c1=int:5;r2=R34;c2=int:2;r3=R33;r4=R21","_address",9226
589,14,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3942","parseExec",3925
590,14,1,1,3,candidate,"ITOF_REG(r1) | FADD_REG_REG_FLOAT(r1,r1,c1) | FCOPY_REG_REG(r2,r1)","r1=R64;c1=float@37864;r2=R63","benchmark_rexxcps_levelb_noopt",908
