rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,7982,107,6,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R28;r2=R29;r3=R30;r4=R31","benchmark_rexxcps_levelb_opt",507
339,37,5,2,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R73;c1=string@520;r2=R71;r3=R62;r4=R64;c2=int:0;c3=label@2653","benchmark_rexxcps_levelb_opt",2637
340,36,4,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R16;r2=R19;r3=R18;r4=R6;r5=R20;c1=int:1","trace",5822
341,36,4,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_STRING(r5,c2)","r1=R19;r2=R18;r3=R6;r4=R20;c1=int:1;r5=R12;c2=string@321248","trace",5824
342,36,4,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@321248;r5=R10;c3=int:0","trace",5826
343,34,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | INE_REG_REG_INT(r5,r3,c1)","r1=R12;r2=R11;r3=R2;r4=R21;r5=R22;c1=int:0","_address",15802
344,34,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R4;r2=R6;r3=R3;r4=R12;r5=R11","_address",15702
345,34,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R11;r2=R2;r3=R21;r4=R22;c1=int:0;c2=label@15818","_address",15804
346,34,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r3,r2)","r1=R6;r2=R3;r3=R12;r4=R11","_address",15704
347,34,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R2;r2=R3;r3=R1;c1=string@323016;r4=R4;c2=int:0","_address",15618
348,34,1,1,7,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R3;r2=R1;c1=string@323016;r3=R4;c2=int:0;r4=R5;c3=func@13176","_address",15620
349,34,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1) | NULL_REG(r4)","r1=R3;r2=R12;r3=R11;r4=R18","_address",15706
350,31,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2) | ICOPY_REG_REG(r4,r3)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8035
351,31,2,2,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16","trace",6598
352,31,2,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:17","trace",6594
353,31,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | BNE_ID_REG_INT(c1,r4,c2)","r1=R5;r2=R7;r3=R8;c1=label@16137;r4=R44;c2=int:1","trace",16118
354,31,2,2,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | MINATTRS_REG_REG_INT(r2,r1,c3)","r1=R25;r2=R22;r3=R37;c1=int:17;c2=int:16;c3=int:0","trace",6601
355,30,2,2,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | IEQ_REG_REG_REG(r2,r4,r5)","c1=label@965;r1=R43;r2=R42;r3=R46;c2=int:0;c3=label@936;r4=R53;r5=R44","benchmark_rexxcps_levelb_opt",922
356,30,15,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R24;r2=R29;c1=int:1;r3=R22;c2=label@17121","trace",17110
357,30,4,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R10;r2=R6;c1=int:5;r3=R7;r4=R3","_address",8023
358,30,2,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R54;c1=int:0;r2=R53;r3=R52;c2=label@824","benchmark_rexxcps_levelb_opt",813
359,30,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17103
360,30,15,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1) | ILT_REG_REG_INT(r5,r2,c2)","r1=R26;c1=string@1502760;r2=R27;r3=R28;r4=R25;r5=R24;c2=int:2","trace",17070
361,30,1,1,7,over_3_symbols,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R8;c1=label@16137;r2=R44;c2=int:1;r3=R10;r4=R48;r5=R42","trace",16122
362,30,1,1,8,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BNE_ID_REG_INT(c1,r3,c2) | REQ_REG_REG_REG(r4,r5,r6)","r1=R7;r2=R8;c1=label@16137;r3=R44;c2=int:1;r4=R10;r5=R48;r6=R42","trace",16120
363,30,15,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R27;r2=R25;r3=R28;r4=R2;r5=R26;c1=string@1502760","trace",17063
364,30,15,1,6,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1) | STRLEN_REG_REG(r5,r2)","r1=R25;r2=R28;r3=R2;r4=R26;c1=string@1502760;r5=R27","trace",17065
365,30,15,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1) | STRLEN_REG_REG(r5,r3)","r1=R28;r2=R2;r3=R26;c1=string@1502760;r4=R27;r5=R25","trace",17067
366,30,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R19;r3=R9;r4=R18;c1=int:8","stem",632
367,30,11,2,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5781
368,30,11,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","c1=int:1;r1=R3;r2=R2;r3=R15;r4=R4;c2=int:3","_address",5783
369,30,15,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2;c2=label@17091","trace",17073
370,30,15,1,6,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4) | ICOPY_REG_REG(r5,r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1;r5=R22","trace",17106
371,29,1,1,7,over_3_symbols,"BNE_ID_REG_INT(c1,r1,c2) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2) | RET_REG(r5)","c1=label@16137;r1=R44;c2=int:1;r2=R10;r3=R48;r4=R42;r5=R43","trace",16124
372,29,2,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@232;r1=R23;r2=R21;r3=R17;r4=R13;r5=R22;c2=int:0;c3=label@171","benchmark_rexxcps_levelb_opt",149
373,29,2,1,9,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r5,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_INT(r6,r1,c3)","r1=R19;r2=R17;r3=R21;r4=R24;r5=R15;c1=int:1;c2=label@212;r6=R22;c3=int:0","benchmark_rexxcps_levelb_opt",175
374,29,2,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R15;c1=int:1;r2=R19;r3=R17;r4=R21;r5=R24;c2=label@212","benchmark_rexxcps_levelb_opt",171
375,29,2,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R23;r2=R13;r3=R18;c1=label@232;r4=R21;r5=R17;r6=R22;c2=int:0","benchmark_rexxcps_levelb_opt",145
376,29,2,1,6,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | SCOPY_REG_REG(r6,r5)","r1=R20;r2=R19;r3=R21;r4=R17;r5=R14;r6=R23","benchmark_rexxcps_levelb_opt",196
377,29,2,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_REG(r4,r5,r6)","r1=R19;c1=int:0;r2=R20;r3=R14;c2=string@520;r4=R23;r5=R13;r6=R18","benchmark_rexxcps_levelb_opt",136
378,29,2,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c3,r3)","r1=R20;c1=int:0;r2=R14;c2=string@520;r3=R23;r4=R13;r5=R18;c3=label@232","benchmark_rexxcps_levelb_opt",139
379,29,2,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R14;c1=string@520;r2=R23;r3=R13;r4=R18;c2=label@232;r5=R21;r6=R17","benchmark_rexxcps_levelb_opt",142
380,28,2,1,5,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R23;r2=R29;r3=R31;c1=int:9;r4=R30","_address",9143
381,28,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3) | MINATTRS_REG_REG_INT(r3,r2,c2)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
382,28,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | IGT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | GETATTRS_REG_REG_INT(r5,r6,c3)","c1=label@5632;r1=R110;r2=R109;r3=R4;r4=R27;c2=label@5549;r5=R107;r6=R24;c3=int:0","parseExec",5513
383,28,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c2,r2) | ITOS_REG(r2)","c1=label@1260;r1=R54;r2=R13;r3=R52;c2=string@33856","benchmark_rexxcps_levelb_opt",1179
384,28,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3) | BR_ID(c4)","c1=label@4671;r1=R110;r2=R120;c2=string@31136;r3=R112;r4=R118;c3=int:1;c4=label@4796","parseExec",4659
385,28,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | FTOD_REG(r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c2,r3)","c1=label@1266;r1=R58;r2=R60;r3=R13;r4=R54;c2=string@33856","benchmark_rexxcps_levelb_opt",764
386,28,2,1,9,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_STRING(r3,r1,c2) | LOAD_REG_INT(r4,c3) | SETTP_REG_INT(r5,c4)","r1=R54;r2=R27;c1=string@67024;r3=R60;c2=string@67072;r4=R58;c3=int:2;r5=R2;c4=int:256","benchmark_rexxcps_levelb_opt",1307
387,28,2,1,8,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3) | SWAP_REG_REG(r5,r4)","r1=R60;r2=R54;c1=string@67072;r3=R58;c2=int:2;r4=R2;c3=int:256;r5=R59","benchmark_rexxcps_levelb_opt",1311
388,28,1,1,6,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | LOAD_REG_INT(r4,c2)","r1=R52;c1=string@33856;r2=R13;r3=R49;r4=R47;c2=int:2","benchmark_rexxcps_levelb_opt",1184
389,28,1,1,5,over_3_symbols,"DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R49;c1=decimal@64552;r2=R53;r3=R50;c2=int:3","benchmark_rexxcps_levelb_opt",1218
390,28,2,2,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R53;r2=R54;r3=R55;r4=R41;c1=int:3","benchmark_rexxcps_levelb_opt",683
391,28,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R20;r2=R19;r3=R2;r4=R28;r5=R29;c1=int:0","_address",14074
392,28,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ISUB_REG_REG_INT(r1,r3,c1) | BLE_ID_REG_INT(c2,r1,c3)","r1=R54;r2=R53;r3=R52;c1=int:1;c2=label@838;c3=int:17","benchmark_rexxcps_levelb_opt",824
393,28,2,2,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R54;r2=R55;r3=R41;c1=int:3;r4=R0;c2=int:256","benchmark_rexxcps_levelb_opt",685
394,28,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R19;r2=R2;r3=R28;r4=R29;c1=int:0;c2=label@14166","_address",14076
395,28,2,2,6,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r4,r3)","r1=R55;r2=R41;c1=int:3;r3=R0;c2=int:256;r4=R42","benchmark_rexxcps_levelb_opt",687
396,28,2,1,3,candidate,"ENDLIFE_REG(r1) | NULL_REG(r1) | BCOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R80;r2=R78;c1=label@1749","benchmark_rexxcps_levelb_opt",1740
397,28,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R53;r2=R60;r3=R54;c1=int:0","benchmark_rexxcps_levelb_opt",808
398,28,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R54;r2=R60;c1=string@48632;c2=label@852","benchmark_rexxcps_levelb_opt",838
399,28,1,1,5,over_3_symbols,"FGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | FTOD_REG(r2) | ITOS_REG(r4)","r1=R58;r2=R60;r3=R59;c1=label@1266;r4=R13","benchmark_rexxcps_levelb_opt",760
400,28,1,1,7,over_3_symbols,"FLT_REG_REG_FLOAT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c3,r3)","r1=R54;r2=R60;c1=float@63776;c2=label@1260;r3=R13;r4=R52;c3=string@33856","benchmark_rexxcps_levelb_opt",1175
401,28,1,1,6,over_3_symbols,"FTOD_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | LOAD_REG_INT(r4,c2)","r1=R60;r2=R13;r3=R54;c1=string@33856;r4=R52;c2=int:2","benchmark_rexxcps_levelb_opt",767
402,28,1,1,4,over_3_symbols,"FTOS_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r2,r1) | ICOPY_REG_REG(r3,r2)","r1=R53;r2=R54;c1=int:0;r3=R52","benchmark_rexxcps_levelb_opt",811
403,28,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | MINATTRS_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_REG(r3,r2,r1) | LOAD_REG_STRING(r4,c3)","r1=R107;c1=int:1;r2=R24;c2=int:0;r3=R106;r4=R105;c3=string@31136","parseExec",5527
404,28,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R10;r2=R7;r3=R3;r4=R6;r5=R11","_address",8027
405,28,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2) | IADD_REG_REG_INT(r4,r4,c3)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0;c3=int:1","parseExec",5516
406,28,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@31136;r5=R112;c3=int:1","parseExec",4655
407,28,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | ITOS_REG(r1) | CONCAT_REG_STRING_REG(r3,c1,r1)","r1=R13;r2=R52;c1=string@33856;r3=R49","benchmark_rexxcps_levelb_opt",1182
408,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R23;r2=R31;c1=int:8;r3=R29;c2=int:9","_address",9139
409,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R23;r2=R31;c1=int:4;r3=R27;c2=int:3","_address",9121
410,28,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R68;r2=R69;c1=int:2;r3=R38;r4=R64;c2=int:0","benchmark_rexxcps_levelb_opt",1616
411,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1) | UNLINK_REG(r1)","r1=R38;r2=R43;r3=R2;r4=R37;c1=string@30888","_address",14170
412,28,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@31136","parseExec",5535
413,28,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2) | BR_ID(c2)","r1=R105;c1=string@31136;r2=R106;c2=label@5632","parseExec",5539
414,28,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r1) | IEQ_REG_REG_INT(r3,r2,c2) | BRF_ID_REG(c3,r3)","r1=R51;c1=string@33728;r2=R50;r3=R46;c2=int:0;c3=label@1037","benchmark_rexxcps_levelb_opt",1019
415,28,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3) | ASSERTTYPE_REG_STRING(r4,c2)","r1=R43;r2=R2;c1=int:0;r3=R38;r4=R37;c2=string@30888","_address",14166
416,28,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2) | SCOPY_REG_REG(r3,r4)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@31136","parseExec",5531
417,28,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c2)","r1=R50;r2=R51;c1=string@33728;r3=R46;c2=int:0","benchmark_rexxcps_levelb_opt",1017
418,28,2,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r3)","r1=R2;r2=R3;r3=R4;c1=int:0;r4=R5;c2=func@13176","_address",13816
419,28,2,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R0;r2=R2;r3=R3;r4=R4;c1=int:0","_address",13814
420,28,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r3,r1)","r1=R49;r2=R46;c1=decimal@64552;r3=R53","benchmark_rexxcps_levelb_opt",1213
421,28,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c1,r1)","r1=R54;r2=R51;r3=R60;c1=label@808","benchmark_rexxcps_levelb_opt",794
422,28,2,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R6;c1=int:7;c2=string@36144;r2=R8;c3=int:0;r3=R7;c4=int:4","_address",7978
423,28,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15343;r1=R9;c3=int:256;c4=string@31136","_address",15329
424,28,2,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4) | SETTP_REG_INT(r1,c5)","c1=int:1;c2=label@15343;r1=R9;c3=int:256;c4=string@31136;c5=int:0","_address",15331
425,28,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r2)","r1=R6;c1=string@36144;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7981
426,28,2,1,8,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","r1=R9;c1=string@322464;r2=R11;c2=string@321784;r3=R16;c3=int:0;r4=R17;c4=func@13176","_address",9003
427,28,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r4,r3)","r1=R0;c1=int:256;r2=R38;r3=R22;c2=int:768;r4=R39","_address",18212
428,28,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2)","r1=R49;c1=decimal@64552;r2=R53","benchmark_rexxcps_levelb_opt",1216
429,28,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_REG(r4,r1,r3) | BGE_ID_REG_INT(c2,r4,c1)","r1=R44;r2=R45;r3=R46;c1=int:0;r4=R54;c2=label@908","benchmark_rexxcps_levelb_opt",891
430,28,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DADD_REG_REG_DECIMAL(r3,r3,c1)","r1=R0;r2=R48;r3=R49;r4=R46;c1=decimal@64552","benchmark_rexxcps_levelb_opt",1210
431,28,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DGT_REG_REG_REG(r3,r5,r3)","r1=R0;r2=R53;r3=R54;r4=R51;r5=R60","benchmark_rexxcps_levelb_opt",791
432,27,2,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","c1=label@1426;r1=R58;r2=R53;c2=string@68784;r3=R64;r4=R62;c3=int:2","benchmark_rexxcps_levelb_opt",1360
433,27,2,1,5,over_3_symbols,"DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R64;c1=decimal@69072;r2=R54;r3=R51;c2=int:3","benchmark_rexxcps_levelb_opt",1393
